title,price,area,address,description,type,type_estate,law,floor,bedroom,toilet,direction,image_links,phonenumber,geo_code,district,province_city,width
Cho thuê phòng trọ có gác gần chợ hiệp thành,1.9,25,"Đường Hiệp Thành 12, Phường Hiệp Thành, Quận 12, TP.HCM","Phòng trọ có gác gần chợ Hiệp Thành có gác lửng, gần Khu công nghiệp, ngay trường Mầm non cho thuê có kệ bếp nấu ăn, wifi, nhà để xe, wc khép kín từng căn, lối đi riêng ko chung chủ, ko giới hạn người ở, giờ giấc tự do. Giá cho thuê 1.9 triệu/ tháng. Liên hệ quản lý:  ",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/03/23/419/4526e1de3dab4baa995da4f582b8dea8.jpg,909147826,"[10.8860316, 106.6369969]",12,Hồ Chí Minh,
"Cho thuê phòng đẹp tại khu dân cư văn minh, thoáng mát q. cẩm lệ",2.5,60,"24, Đường Phạm Tứ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng","Cho thuê phòng dài hạn tại Khuê Trung - Cẩm Lệ - Đà Nẵng Địa chỉ: Tĩnh Trà Quán. Số 24 Phạm Tứ; Khuê Trung, Cẩm Lệ, Đà Nẵng. Phòng ở từ 1-2 người- giá 2.500.000/tháng; cho 3 người giá 3000.000/tháng. Phòng đầy dủ tiện nghi-sàn gỗ. Nằm trong khu dân cư cao cấp, gần Đảo Nổi bờ sống Cẩm Lệ; thoáng mát, có các dịch vụ ăn uống, sinh hoạt tiện ích. Đi về có chìa khóa riêng. Thích hợp cho cán bộ đi công tác, nhân viên kinh doanh.<br/><br/>CHO THUÊ VĂN PHÒNG CÔNG TY TẠI CẨM LỆ, ĐÀ NẴNG: Phòng thiết kế đẹp, đầy đủ tiện nghi, nằm ở mặt tiền đường 10m5, gần cầu Nguyễn Tri Phương, song song với bờ sông Cẩm Lệ.<br/><br/> Liên hệ: cô Hồng Số ĐT  ",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/10/382/0fa18f503e684aefb59d741b8a10efc4.jpg,909109790,"[16.0166901, 108.2085494]",Cẩm Lệ,Đà Nẵng,
"Cho thuê căn hộ chung cư khu đô thị nghĩa đô, ngõ 106 hoàng quốc việt",11.0,"47,3","Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","Cho thuê căn hộ chung cư tầng 18 ở tòa CT3 khu đô thị Nghĩa Đô, ngõ 106 Hoàng Quốc Việt, diện tích 47,3m2, giá 11 triệu. Liên hệ: chị Linh  hoặc anh Quân  ",Cho Thuê,"Khách sạn, Căn hộ dịch vụ",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/10/518/fcc06ea0f5d645b2b365894a82a193b2.jpg,964506668,"[21.0461332, 105.8019628]",Cầu Giấy,Hà Nội,
"Cho thuê nhà mặt phố số 459 minh khai, 3 mặt tiền, 50m2x 6 tầng, mt 7m",0.123456,50,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","Chính chủ cho thuê nhà mặt phố số 459 Minh Khai, quận Hai Bà Trưng, HN, 3 mặt tiền, mỗi mặt tiền 7m, diện tích 50m2, 6 tầng mới, vị trí thoáng, đẹp, tiện kinh doanh các mặt hàng, giá thoả thuận. LH: chính chủ,  ",Cho Thuê,Nhà Mặt Phố,,6.0,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/10/199/b70806ee67024284b03ad96986426c8b.jpg,968963639,"[20.9957496, 105.8517179]",Hai Bà Trưng,Hà Nội,
"Cho thuê nhà mặt tiền nguyên căn nguyễn chí thanh chình chủ, 4,1x16m",40.0,75,"Đường Nguyễn Chí Thanh, Phường 4, Quận 11, TP.HCM","Cho thuê nhà mặt tiền nguyên căn đường Nguyễn Chí Thanh F4 Q11, diên tích 4,1m x 16m, nhà xây kiên cố 4 tầng, khu vực đông dân cư, tập trung Ngân hàng, Chợ, Nhà hàng, khách sạn, siêu thị, gần bệnh viện Chợ Rẫy, phù hợp kinh doanh văn phòng, dịch vụ, buôn bán....<br/>Giá cho thuê 40tr / tháng<br/>Liên hệ chính chủ chị Nữ  <br/><br/><br/> ",Cho Thuê,Nhà Mặt Phố,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/12/284/822cbd2b6c5248ae921f6d1389b51fe3.jpg,918888262,"[10.7575133, 106.6570178]",11,Hồ Chí Minh,
"Cần cho thuê shophouse sala, sari town, căn góc 2mt, dt 5,7x20, h,t,4l",95.0,114,"TP. Thủ Đức - Quận 2, TP.HCM","Cho thuê Shophouse SaLa Đại Quang Minh, Sari town SH04.<br/><br/>Căn góc 2 mặt tiền đường B4, gần ngay công viên.<br/><br/>Diện tích : 5,7mx20m.<br/><br/>Xây dựng : Hầm, trệt, 3 lầu, tầng áp mái, tầng mái.<br/><br/>Gồm : 4pn, 4wc, nội thất cơ bản .<br/><br/>Hợp đồng từ 3 - 5 năm.<br/><br/>Giá : 95 triệu/ tháng.<br/><br/>Tel :  Mr Phương.<br/><br/>Vui lòng miễn quảng cáo.<br/>",Cho Thuê,Nhà Mặt Phố,,,4,4,,https://cloud.muaban.net/images/thumb-detail/2024/07/08/438/eda31f88eae9498f8c97d230006d054f.jpg,938111055,"[10.8032965, 106.7459436]",Thủ Đức,Hồ Chí Minh,
"Chính chủ cho thuê sàn văn phòng tầng 4,5 lô góc vũ phạm hàm, 120m18tr",18.0,120,"69, Đường Vũ Phạm Hàm, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội","PHÚ MINH GROUP<br/>Chính chủ cho thuê sàn văn phòng tầng 4,5 lô góc Vũ Phạm Hàm,<br/>Tòa nhà lô góc Nguyễn Khang, Vũ Phạm Hàm đẹp nhất phố<br/>Nhận diện tốt<br/>Diện tích 120m/sàn, mặt tiền 15m view kinh đẹp<br/>Tòa nhà có thang máy, chỗ để xe<br/>Sàn được trang bị điều hòa, đèn điện đầy đủ<br/>3 mặt kính thoáng<br/>Hiện tại đang còn trống tầng 4,5<br/>Giá thuê 18tr/tầng/tháng<br/>Phù hợp làm văn phòng, yoga, game, ....<br/>LH  -  ",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/04/423/5c57dafa482b4f599ba718074fb4d354.jpg,586912555,"[21.02744, 105.79026]",Cầu Giấy,Hà Nội,
Cho thuê căn hộ ngô tất tố c707,11.0,80,"Đường Ngô Tất Tố, Phường 19, Quận Bình Thạnh, TP.HCM","Cho thuê Căn Hộ Lô C Chung cư Ngô Tất Tố - giá 11 trìu/ tháng<br/>Diện tích sử dụng: 80 m2 <br/>Cấu trúc nhà: 2 phòng ngủ , 1 WC, 1 bếp , phòng khách. ( có 1 phòng ngủ rộng 20m2)<br/>, Không gian thoái mái - riêng biệt – hàng xóm vui vẻ hòa đổng – an toàn , Sạch sẽ, thoáng mát, yên tĩnh, riêng tư. Nhà trống chỉ cần xách vali vào ở. Hình ảnh thực, bên ngoài đẹp hơn trên hình ảnh. Đảm bảo xem thích ngay. <br/>Khu dân cư trí thức, văn minh, lịch sự. Trung tâm quận Bình Thạnh. Gần chợ, nhà thờ, bệnh viện trường học... Giao thông thuận tiện, 1' xe máy đến quận 1. <br/>liên hệ:  Thuận",Cho Thuê,Căn Hộ Chung Cư,,,2,1,Nam,https://cloud.muaban.net/images/thumb-detail/2024/07/12/244/f95668afe8a340d68343783ab68d522a.jpg,901357935,"[10.792563, 106.7116835]",Bình Thạnh,Hồ Chí Minh,
"Cho thuê căn hộ chung cư 165 thái hà, đống đa, 60m2, 2 phòng ngủ",11.0,60,"Đường Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội","Cho thuê căn hộ chung cư 165 Thái Hà, Đống Đa để ở.<br/>Diện tích 60m2, 2 phòng ngủ, bếp, phòng khách, 1 WC<br/>Nội thất đầy đủ, giá cho thuê 11 triệu/tháng.<br/>LH: anh Ngọc,  ",Cho Thuê,Căn Hộ Chung Cư,,,2,1,,https://cloud.muaban.net/images/thumb-detail/2024/07/08/350/a548f2edb87d4313af2d203aecf8f521.jpg,332546790,,Đống Đa,Hà Nội,
Tòa nhà văn phòng thảo điền  q.2,345.0,990,"Đường Nguyễn Văn Hưởng, Phường Thảo Điền, TP. Thủ Đức - Quận 2, TP.HCM","❗️❗️❗️Biệt Thự Căn Góc _ Thảo Điền, Q.2, TP.HCM❗️❗️❗️ (ENGLISH BELOW)<br/><br/>✅Dien Tich Đất: 22x45 ( 990m2)<br/>✅Diện Tích Sử Dụng: 1000m2<br/>✅Kết Cấu: 1 trệt, 3 lầu, 1 áp mái<br/>✅Phap Ly: Sổ Hồng<br/>✅Thích Hợp: Ở, văn phòng Cty, cafe, spa, trường mẫu giáo…vv<br/>✅Miễn Phí Set Up 1 tháng<br/>👉 Thuê: 13.500 USD/Tháng (Cọc 3 tháng)<br/>👉 Bán: 290 tỷ<br/>👉 Giá Bán và Thuê còn TL<br/>👉 Liên Hệ:  ( Leo) (Zalo/SMS/FB Messenger)<br/><br/>***English Below***<br/>✅Private Villa For Rent<br/>✅Location : Thao Dien ward, District 2, HCMc<br/>✅Building structure : 1 ground floor, 3 floors, 1 attic.<br/>✅Land : (22X45) 990m2<br/>✅Usable Area: 850m2 <br/>✅Suitable for: Office, Spa, Coffee shop, kindergartener...etc.<br/>✅Free setting up: 1 month<br/><br/>👉 Rent cost: 13.500 USD/Month (3 months deposit) (Negotiable)<br/>👉 Selling Price: 290 Billions VND (Negotiable)<br/>👉 Contact for more details:  ( Leo) (Zalo/SMS/FB Messenger)",Cho Thuê,"Nhà Biệt Thự, Liền Kề",,4.0,10,6,,https://cloud.muaban.net/images/thumb-detail/2024/06/07/464/9ceb565e71b0418a9fb18a1cd63c8ed8.jpg,332272711,"[10.84863, 106.77209]",Thủ Đức,Hồ Chí Minh,22.0
"Cho thuê mặt bằng kinh doanh 150m2 mặt đường đống đa, huế",65.0,150,"15, Đường Lý Thường Kiệt, Phường Phú Nhuận, TP. Huế, Thừa Thiên Huế","[Chính chủ đăng, vui lòng liên hệ trực tiếp]<br/><br/>Cho thuê mặt bằng kinh doanh mặt tiền 21x7m đường Đống Đa, vị trí SIÊU ĐẸP, vỉa hè rộng để xe thoải mái. Nhận diện thương hiệu cực tốt cho các mô hình BĐS, văn phòng, phòng giao dịch, quán cafe, shop thời trang,...<br/><br/>Chi tiết:<br/>- Vị trí: Tầng 1 khách sạn ÊMM Huế, mặt tiền đường Đống Đa/ chỉ cách 100-200m đến toàn bộ các ngân hàng/ Vincom 200m/ phố đi bộ 200m/ cầu Tràng Tiền 800m<br/>- Diện tích: 150m2 (chiều dài mặt tiền: 21m – chiều sâu: 7m)<br/>- Giá thuê: 65 triệu<br/>- Ngoài ra, tạo điều kiện &amp; hỗ trợ hết sức linh hoạt trong quá trình thuê<br/><br/>Ghi chú:<br/>- Các cửa sổ ở mặt tiền hiện tại có thể chuyển thành cửa đi từ bên ngoài vào<br/>- Điện, nước tính theo số tiêu thụ thực tế, theo đơn giá nhà nước<br/>- Bảo vệ: Sẵn sàng hỗ trợ dịch vụ bảo vệ 24/24<br/>",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/06/26/036/9131ed55f9f74145ba966d846e096ef4.jpg,913439379,"[16.4619, 107.59546]",Huế,Thừa Thiên Huế,
Cho thuê căn hộ the gold view giá rẻ tháng 10,16.0,70,"346, Quận 4, TP.HCM","CHUYÊN CHO THUÊ - CHUYỂN NHƯỢNG CĂN HỘ THE GOLD VIEW <br/><br/>- Địa chỉ 346 Bến Vân Đồn Phường 1 Quận 4 : <br/><br/>- OFFICETEL : 80m2 - 133m2 Giá từ 12 tr - 20 tr/tháng (nội dính tường) <br/>- CĂN HỘ : 50m2 - 65m2, 1 phòng ngủ 1 phòng tắm giá từ 15 tr/tháng (nội thất đầy đủ) <br/>- CĂN HỘ : 70m2, 2 phòng ngủ, 1 phòng tăm, giá 16 tr/tháng (nội thất đầy đủ)<br/>- CĂN HỘ : 80m2 - 92m2, 2 phòng ngủ, 2 phòng tắm giá từ 18 tr - 22 tr/tháng (nội thất đầy đủ) <br/>- CĂN HỘ : 117m2 - 133m2, 3 phòng ngủ, 2-3 phòng tắm giá từ 28 tr - 35 tr/tháng (nội thất đầy đủ) <br/><br/>Tiện ích THE GOLD VIEW : <br/>- Hồ Bơi Block A và B, phòng GYM, phòng YOGA, khu BBQ, khu Vườn Treo, khu Nhà Banh, Sân Chơi Ngoài Trời, Nhà Trẻ, TTTM PLAZA, Siêu Thị JIMART, Ngân Hàng…vv <br/><br/>- Bảo Vệ an ninh 24/24 camera giám sát thang máy và ngoài hành lang Căn Hộ, ra vào khu Căn Hộ bằng thẻ Từ. <br/><br/>Vị trí đẹp gần Bệnh Viện Đa Khoa Q4, cách Q1,2,5,7 chỉ mấy phút xe máy, không kẹt xe ngập nước. <br/><br/>Vui lòng liên hệ để được tư vấn xem căn hộ có pass nhiều căn cho anh chị lựa chọn  Hùng (zalo - viber - sms) <br/><br/>Chuyên cho thuê căn hộ Officetel, 1PN, 2PN, 3PN, 4PN, Penhouse Quận 4. <br/><br/>Dự án : Riva Park, Copac Square, Saigon Royal, The Tresor, Icon 56, Millennium, River Gate, Grand Riverside, The Gold View, Galaxy 9, Orient, Vạn Đô, Khánh Hội, Tôn Thất Thuyết, Cao Ốc H1,2,3..!",Cho Thuê,Căn Hộ Chung Cư,,,2,1,,https://cloud.muaban.net/images/thumb-detail/2021/10/13/488/59ebd7aa39e9457d8c7aea198d396985.jpg,909917315,"[10.7562328, 106.6914081]",4,Hồ Chí Minh,
"Nhà mặt tiền tô hiến thành, đối diện đh bách khoa",99.0,700,"Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Cho thuê nhà mặt tiền 487 Tô Hiến Thành, P.14, Quận 10<br/>Diện tích: 4x30m; 7 Tầng; Thang máy; Vuông vức (ko lỗi phong thuỷ)<br/>Đối diện ĐH Bách Khoa TP. HCM, Khu Chung cư KingDom 101<br/>Cho thuê giá: 99 triệu/ tháng; <br/>Phù hợp làm Spa, Nha Khoa, Thẩm mỹ, Trụ sở Công ty, …<br/>Bàn giao Cuối tháng 7;<br/>  Anh Kiều<br/>",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/09/468/9f30af6e175849c09bc9bdd5ac043656.jpg,941449889,"[10.7727567, 106.6632853]",10,Hồ Chí Minh,
Kho cho thuê 500m2 81 lê ngung bình tân,25.0,500,"81, Đường Lê Ngung, Phường Tân Tạo A, Quận Bình Tân, TP.HCM",Kho cho thuê đường container. 500m2 điện 3pha nước chợ lớn . Thích hợp nhìu ngành,Cho Thuê,"Nhà Xưởng, Mặt Bằng, Kho Bãi",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/06/11/223/9e0fd6ebaf5f47b5b183b80a208dedde.jpg,903859185,"[10.85778, 106.74111]",Bình Tân,Hồ Chí Minh,
"Cho thuê nhà nguyên căn đường số 51, p14, gò vấp, 4x12m, 1 lầu",6.5,48,"Đường số 51, Phường 14, Quận Gò Vấp, TP.HCM","Cho thuê nhà nguyên căn hẻm 23 đường số 51 p14 ngang 4x12m đúc 1 lầu , 2pn kín, 2 wc, nhà sạch sẽ gần chợ tự phát và siêu thị, giá 6tr5 chốt<br/>LH:  ",Cho Thuê,Nhà Trong Ngõ,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/13/462/4a42ac4030bc40aebc64272d8e8c2918.jpg,972077584,"[10.8473027, 106.6416541]",Gò Vấp,Hồ Chí Minh,
"Độc quyền cho thuê toà nhà mt 559561 trần hưng đạo, quận 1",399.0,120,"559-561, Đường Trần Hưng Đạo, Phường Cầu Kho, Quận 1, TP.HCM","Q. Độc Quyền Cho Thuê Toà Nhà MT 559-561 Trần Hưng Đạo, Quận 1<br/>-Nhà nằm vị trí đắt địa trung tâm Quận 1 gần giao lộ Nguyễn Văn Cừ<br/>-Kết cấu: 8x15m, 1 hầm, 1 trệt, 7 lầu, thang máy<br/>-PCCC, lắp kính cao cấp, hệ thống lạnh, máy phát điện...<br/>-Giá thuê: 3xx/tháng<br/>-Đặt cọc, thanh toán: thoả thuận.<br/>-Thời hạn thuê: 5 - 10 năm<br/>-Bàn giao: nhận nhà ngay<br/>-Làm việc chính chủ, hoa hồng môi giới<br/>Liên hệ:  - Quang Nguyễn.",Cho Thuê,Nhà Mặt Phố,,8.0,,7,,https://cloud.muaban.net/images/thumb-detail/2024/06/30/355/3fac57d2b0444507a984cc57bec7bd54.jpg,916868549,"[10.7574245, 106.6862505]",1,Hồ Chí Minh,8.0
"Cho thuê 2 phòng, đường điện biên phủ, phường 15, quận bình thạnh",4.5,60,"27/64 A, Đường Điện Biên Phủ, Phường 15, Quận Bình Thạnh, TP.HCM","- Chính chủ cho thuê 2 phòng (4.5 triệu)<br/>- Phòng sạch đẹp, thoáng mát<br/>- Nếu có nhu cầu Liên hệ  c Vân ",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/05/156/f4de1c3364ef4aae9d8b590dcf6e9ba7.jpg,908808865,"[10.7979728, 106.7222616]",Bình Thạnh,Hồ Chí Minh,
"Cho thuê mặt bằng số 16 tân hóa, phường 1",8.0,40,"Đường Tân Hóa, Phường 1, Quận 11, TP.HCM","Cho thuê mặt bằng số 16 Tân Hóa, Phường 1, Quận 11, diện tích 4x10m, giá 8tr. Tel.  ",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/02/454/f6c73b6236804c75a48e51a90857be11.jpg,788820308,"[10.7564887, 106.6363871]",11,Hồ Chí Minh,
Cho thuê phòng trọ khu vực bách  kinh  xây,2.0,15,"Ngõ Hậu Khuông, Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","Cho thuê phòng trọ trong ngõ Hậu Khuông, phố Bạch Mai gần các trường đại học Bách Khoa - Kinh Tế Quốc Dân - Xây dựng<br/><br/>- Vệ sinh bên ngoài.<br/><br/>- Có sẵn điều hòa , bình nóng lạnh, giá móc quần áo.<br/><br/>- Địa điểm gần trung tâm, khu vực đầy đủ tiện ích.<br/><br/>- Có thể vào ở luôn.",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/11/460/f25e68d6785b4cef922cf0b32b489aab.jpg,336072437,"[21.00266, 105.8507972]",Hai Bà Trưng,Hà Nội,
Cho thuê văn phòng  mbkd sàn thông 138m2 view đẹp tại hoàng quốc việt,20.9,138,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","Chính chủ cho thuê cả sàn thông văn phòng 138m² và 1 cửa hàng 75m² cần cho thuê, vị trí đẹp ngay Hoàng Quốc Việt- Cầu Giấy- Hà Nội, cửa kính, đủ tiện ích vào sd ngay :<br/>- Vị trí ngay gần ngã 4 Hoàng Quốc Việt giao với đường Nguyễn Văn Huyên, giao thông thuận tiện, mặt tiền rộng 10m.<br/><br/>+ Thiết kế vuông vắn, cửa kính thông thoáng.<br/>+ Trang bị: Thang máy, hầm để xe rộng, có chỗ để ô tô, điều hòa, wifi.<br/>+ Có bảo vệ an ninh, camera tòa nhà, nhân viên kĩ thuật xử lý các vấn đề phát sinh sự cố.<br/><br/>- Diện tích :<br/>+ Văn phòng : 138m² giá ưu đãi chỉ còn 20.9 triệu/th ( giá cũ : 21.9 triệu ).<br/>+ MBKD tầng 1 : 75m² giá ữu đãi chỉ còn 26.9 triệu/th ( giá cũ : 27.9 triệu ).<br/>Khách hàng có đăng kí địa điểm kinh doanh và xuất hóa đơn VAT.<br/><br/>- LH chính chủ xem văn phòng miễn phí :  ( Kim Ngân - có Zalo).<br/>hoặc  ( 24/7 )",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2022/12/19/006/9056d361ee734889903f7219dece5b3c.jpg,964052828,"[21.0461332, 105.8019628]",Cầu Giấy,Hà Nội,
"Cho thuê nhà, 315 đường chợ lê văn sỹ, phường 13, quận 3",7.0,62,"Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","NHÀ CHO THUÊ<br/>- 31/5 Đường chợ Lê Văn Sỹ, Phường 13, Quận 3<br/>Nhà 62m2, nhà mới, 2 phòng ngủ, 2 máy lạnh trên lầu<br/>Lối đi riêng, dưới để được 3 xe máy. Cho thuê gia đình ở 5 người trở xuống<br/>- Giá cho thuê: 7 triệu/tháng, miễn trung gian, cò<br/>Liên hệ:  - Trung Nguyên",Cho Thuê,Nhà Trong Ngõ,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/07/068/c8ef27efaf8d44c99d73ada008a6882b.jpg,981484611,"[10.7893937, 106.6750618]",3,Hồ Chí Minh,
"Cho thuê phong 15m2 bau cat, tân binh",3.0,15,"153, Đường Bàu Cát, Phường 14, Quận Tân Bình, TP.HCM","Cho thuê phòng ở ngay diện tích sử dụng 15m2, nhà vệ sinh riêng, có ban công, sẵn quạt, máy lạnh, máy nước nóng<br/><br/>👉 Điện: 4000k/tháng, nước: 50k/tháng/người<br/><br/>👉 Địa chỉ: 153 Bàu Cát, Phường 14, Tân Bình<br/><br/>👉 Anh chị có nhu cầu liên hệ:  (Tuyết)<br/><br/>",Cho Thuê,,,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/08/483/3b6fba72922e46e4928e8ad5745e7872.jpg,977457723,"[10.82302, 106.62965]",Tân Bình,Hồ Chí Minh,
Cho thuê mặt bằng 500m2 mt 175 cao thắng,250.0,500,"175, Đường Cao Thắng, Phường 5, Quận 3, TP.HCM","Q. Cho Thuê Mặt Bằng MT 175 Cao Thắng, Đối Diện Chung Cư Hà Đô<br/>-Vị trí đẹp giáp trung tâm Quận 1, có chổ đỗ ô tô, thuận tiện đi lại.<br/>-Diện tích: 10x50m<br/>-Giá cho thuê: inbox<br/>-Hợp đồng: 5 năm<br/>-Đặt cọc, thanh toán: thoả thuận<br/>-Bàn giao: nhận nhà ngay<br/>-Phù hợp kinh doanh nhiều ngành nghề.<br/>-Làm việc chính chủ, hoa hồng môi giới<br/>Liên hệ:  - Quang Nguyễn<br/>",Cho Thuê,Nhà Mặt Phố,,1.0,,1,,https://cloud.muaban.net/images/thumb-detail/2024/06/17/184/12940171f4a54a9b9c23671cdfea16fc.jpg,916868549,"[10.82302, 106.62965]",3,Hồ Chí Minh,10.0
"Tôi là chủ nhà cần cho thuê nhà số 12a, phân lô đầm trấu, hai bà trưng",25.0,250,"12A, Đường Đầm Trấu, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội","- Tôi là chủ nhà cần cho thuê nhà số 12A, phân lô trong khu đô thị Đầm trấu, Quận Hai Bà Trưng, cách Hồ Hoàn Kiếm 1km.<br/>- Nhà mặt đường; Thuận tiện kinh doanh; Đường to 3 ô tô tránh, có vỉa hè, có chỗ để xe ô tô<br/>- Diện tích 50m2, 5 tầng, thông sàn, mới xây, hiện đại, nội thất cao cấp, thoáng mát. <br/>- Giá 25 triệu đồng/ tháng. <br/>- Liên hệ trực tiếp chủ nhà, ko qua môi giới: bác Cường  (miễn Trung gian, quảng cáo)",Cho Thuê,"Văn phòng, TTTM, Cửa hàng, Kiot",,,,,,https://cloud.muaban.net/images/thumb-detail/2024/02/19/586/77887c5a8f1b40e994b0dccb59cd4259.jpg,919268864,,Hai Bà Trưng,Hà Nội,
Cho thuê nhà nguyên căn ngay trung tâm quận 1,8.0,32,"Đường Cô Giang, Phường Cô Giang, Quận 1, TP.HCM","Cho thuê nhà nguyên căn gần mặt tiền đường số nhà 194/2B đường Cô Giang, phường Cô Giang, Quận 1<br/>Diện tích: 4x8m. Gồm 3 tầng, 3 phòng ngủ 3 toilet<br/>Giá thuê: 8 triệu. Hợp đồng lâu dài<br/>Số điện thoại:  -  ",Cho Thuê,Nhà Trong Ngõ,,,3,3,,https://cloud.muaban.net/images/thumb-detail/2024/06/22/236/e952bcc4adf74c019d32c3f9870686e1.jpg,354441616,"[10.7618028, 106.6942595]",1,Hồ Chí Minh,
